"P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22","P_23","P_24","P_25","P_26","P_27"
1060.95298752586,985.14339967387,964.550107920585,931.715971674065,976.03294857371,1272.73294846083,1411.52370201185,1727.60451808547,1613.41891109197,1771.64800618061,1834.65523122287,2654.12054231278,2214.38463497355,2458.09614979399,2739.5185664048,-487.548467660754,3078.56043801545,4026.98862233113,4832.3068314256,6495.16786278873,7430.08056778407,8061.29651681753,7887.71091046124,7462.82618037564,7634.12962859384,7522.33759453512,7317.05039771544
1062.61641708372,987.56425209249,966.399553709465,935.149612584821,981.484235297773,1283.030679747,1428.94109389139,1707.22301122481,1633.02407668069,1749.89822137007,1834.97202110445,2606.57264831775,2193.83680062891,2432.95576378489,2655.4255366735,-469.392476075845,3022.54087975791,3933.58676225363,4762.77006176335,6317.69212018049,7425.90037492128,8062.24317856382,7822.01235363968,7499.30646533132,7584.99280679452,7438.83643862797,7255.91740549064
1064.69609897192,990.312827966473,968.410367146521,938.962395167219,984.077636501368,1294.75931322704,1440.67448875879,1685.59373581515,1640.8133308561,1723.52282747095,1824.27379499375,2562.18904869349,2163.31261800342,2401.59792433755,2578.78272935031,-407.805437068606,2964.59916333414,3867.71159829162,4732.29042506328,6159.1040202652,7432.0727871105,8067.33760418712,7784.48891353423,7545.49083778032,7539.42703164653,7383.27776542526,7209.05162235097
1067.13195307235,993.226372750833,970.501814618797,942.993390404713,984.894407917899,1282.87083464264,1437.33749369941,1663.64166251468,1636.59204215137,1704.47282148021,1804.01176741701,2518.98689177699,2125.75281699114,2373.76680201368,2511.14736854659,-305.557254231347,2904.79387077535,3829.76041999575,4740.75962983432,6035.22996848679,7449.18400917333,8076.69172693049,7771.52699159183,7598.29750230005,7498.28814299455,7347.25299337733,7181.47614457665
1069.8615034634,996.198480546172,972.616860548564,947.115623300067,982.088087152957,1258.15942793995,1425.27100067159,1635.4999171548,1618.10293147585,1681.68479874232,1775.89482016001,2477.20829937103,2084.90149154623,2351.21189806755,2456.14112802101,-166.327187510784,2842.35279000385,3820.13154020453,4786.91875873725,5955.07234462338,7476.90481878795,8090.01878997762,7777.99466799944,7654.96935022783,7462.55548397131,7329.53361739606,7176.30932882966
1072.81502514708,999.175691281393,974.714064632229,951.254392081496,979.432653781182,1240.41064495389,1407.85764723648,1597.67914643212,1599.90969793984,1659.96476232193,1748.7239275561,2437.00664208278,2051.17657761062,2333.59684752759,2411.88489063765,6.29853824987617,2779.50569646359,3838.36547341648,4868.8462462605,5926.64150378063,7514.73057905713,8106.98329245925,7803.58345739254,7715.54769496407,7433.25805095436,7343.21328386392,7188.75132705708
1075.88202516816,1002.10597021094,976.752328039595,955.30940597916,980.458495006219,1228.34469484342,1398.31869118698,1568.28240211692,1591.57213173854,1645.59956129021,1729.91812959718,2401.60810291412,2029.92479065452,2321.54413030586,2376.26989350734,206.352431397587,2716.90321447538,3883.16490780924,4983.52444177466,5958.79430169598,7561.9929331755,8126.99125398749,7850.49926655253,7781.42934580551,7411.5794229089,7415.00750469186,7219.78401838402
1078.97487245605,1004.93697016106,978.688133027817,959.177189809764,984.569440865729,1224.07182714158,1396.44299019164,1559.97631663519,1584.23176720704,1635.06474578361,1722.02703302539,2370.26308420584,2022.08903750939,2315.16815809693,2347.72853579784,426.952933710874,2660.26557267928,3953.58959633497,5126.44602395439,6059.02249658232,7617.4419394365,8149.11359871232,7915.9252524227,7851.38709780741,7396.67624417863,7501.91324070483,7257.32944268332
1081.98350198332,1007.61793379279,980.476400090039,962.751006267363,989.723444467997,1226.42153670552,1393.39080467718,1561.86538614007,1579.82635374541,1633.05503999862,1720.17821212409,2344.65158509617,2022.40768341273,2309.42134698611,2323.96646722934,660.252809161922,2619.02479678075,4047.92521364234,5291.80319368014,6224.08546687914,7679.38271678918,8172.52018743275,7992.40439647243,7927.2578103316,7388.21354698173,7585.32934512907,7299.66841568606
1084.81624720423,1010.14089455764,982.104412704913,965.923867758752,997.780675040406,1235.97796875536,1387.26148400376,1559.53114440104,1592.27506187944,1623.68880201359,1723.74741016803,2323.89575670826,2025.04150170174,2292.45217988197,2300.06603018885,896.683350535651,2602.24370291572,4164.0579514173,5474.96809786576,6442.97331675786,7746.27513905645,8196.5670511489,8074.61366770112,8005.78539712957,7386.25147624967,7662.10378934563,7352.04560736612
1087.41254070309,1012.45588662177,983.543878493112,968.62868945497,1003.49930723847,1243.75661954622,1388.78899681186,1545.7298823461,1591.56181388606,1604.46031220708,1709.69389486255,2316.11165348956,2029.74382907942,2261.38986313496,2274.6845336544,1127.73643846745,2625.95226362615,4300.06586592803,5670.63588814687,6698.89766458061,7815.70841633189,8220.48765586486,8161.12292647928,8083.33675501464,7390.84909533901,7737.18134213814,7401.08198154737
1089.76716358616,1014.52336327791,984.780672032403,970.815444517243,1001.46274434616,1237.20935759151,1385.5516634162,1521.33721887624,1576.66763432166,1589.53015090172,1673.16203901822,2333.08279171998,2039.51097633019,2229.12015148931,2247.99506135716,1343.76739214416,2715.95193631272,4453.60103175623,5874.9033422396,6970.26787796864,7884.85749656427,8243.47931216228,8257.55605261388,8158.01457971319,7402.03761469882,7816.98200468768,7442.89173214685
1091.88137691819,1016.36698518373,985.794835662703,972.51373269938,997.112342259513,1232.03783176548,1377.62113951099,1493.79151360627,1559.14749066602,1587.04639781196,1637.43508339639,2389.04446005806,2065.28564959271,2209.32125258444,2222.19486455702,1536.89399432946,2896.52758646831,4622.73042144785,6083.93949245551,7241.69580989028,7951.54468177066,8265.15778394004,8377.5725281581,8226.66078456796,7418.16837125369,7903.22040403955,7482.88380084564
1093.74547035377,1017.97925156083,986.534522166417,973.764714747094,992.651651725603,1234.02313531407,1367.71185033791,1502.85789955084,1545.35207735321,1581.24609255912,1636.0283634329,2493.94008650742,2124.01228912243,2212.40556585819,2199.92809870709,1701.79116807138,3187.99074254169,4804.82698889874,6291.9161146795,7495.10570810223,8014.01199891035,8285.4663882548,8496.81259538741,8286.24851214491,7437.4411557446,7961.8368063096,7507.74980926343
1095.36685155757,1019.33956107272,986.966783448557,974.598937976561,987.796479939974,1231.06211896824,1365.76891369742,1531.10549825301,1531.29016886643,1576.44631126998,1652.62896665644,2642.30052918463,2191.34888979437,2213.85043526256,2178.55934859308,1834.22209220846,3578.87016315781,4994.31259710707,6492.02946266489,7719.91256614716,8070.49081779635,8304.55596300677,8600.83854834075,8336.13290643355,7458.89873223896,7966.96026274901,7510.29885322398
1096.77306325256,1020.43979723529,987.078693792331,975.054344740935,980.997386879575,1220.42165472898,1365.5182708435,1554.83251861035,1512.84561792993,1555.41339213977,1683.33238549313,2820.21700255198,2245.77678568813,2222.41180310246,2168.05288801211,1930.27726638189,4029.01793384102,5186.98639888782,6679.03017044624,7901.82903603422,8119.59387642982,8323.22308735728,8678.02627793139,8377.37843020513,7482.15387222414,7915.04352781214,7492.04953291374
1097.98547981994,1021.20188683301,986.896572126509,975.118592556928,976.795042061539,1210.06127328497,1361.12266893355,1551.67837404569,1495.37928297829,1524.38854382644,1700.94807627778,3007.20104812162,2274.76826917554,2262.54590500884,2184.42290243069,1987.33843512732,4525.27162868027,5377.6707010992,6848.80771850005,8026.27237192417,8160.17758850858,8339.88776996411,8718.83038582849,8405.26916455046,7503.9754556989,7811.69661501631,7461.562393355
1099.00319559688,1021.53630489147,986.417255962985,974.803275315524,977.26810675537,1200.60522160154,1349.39947280433,1522.76325661035,1470.82389048075,1484.06811639615,1695.55341659434,3198.65645013828,2282.4951055146,2369.66860072637,2236.75761921626,2004.07398691295,5026.72896961669,5562.02521845655,6999.61453742634,8082.61734803291,8191.81792300545,8353.49209370794,8720.99379624583,8414.94592248362,7521.90939634129,7653.90948702906,7410.6122343561
1099.82815050592,1021.44563795444,985.707192567019,974.181971043233,981.630789117366,1198.01057997876,1335.99285744337,1489.96547984124,1445.52494118612,1447.03536075105,1671.79155621717,3404.31655566505,2300.14125991456,2572.05595114454,2327.20277970025,1980.84402572587,5516.73046443775,5736.41691271638,7130.42046311187,8068.07447459333,8214.76155337651,8362.8757476367,8689.02788409976,8402.70525363573,7534.24315048503,7460.90939936766,7338.01393483997
1100.4651050308,1020.9297405863,984.796807286576,973.30310997176,986.126938197624,1190.99010965595,1320.37343192162,1466.83560934739,1438.3088904818,1431.2033044226,1638.36704597394,3628.97186970077,2336.78517637577,2870.62760017878,2454.7434984617,1918.35996913587,5975.76995242367,5896.02048316892,7239.57932381896,7984.36566170832,8229.97439187863,8367.25676386805,8633.37676962441,8367.22469735391,7540.08598857941,7277.89479908977,7252.2344199412
1100.90634956123,1020.0161273532,983.700743917635,972.228990667331,988.426291750136,1182.54572091836,1305.20766008785,1452.78973345098,1433.75385222734,1454.02249628277,1608.31615600819,3882.982302124,2427.19352871744,3250.75737544444,2622.46532129098,1818.19549153397,6383.77262389618,6037.10197508108,7328.81773128213,7833.4801496327,8238.4099747456,8365.48787237506,8572.50739243398,8310.30874474401,7538.98278607434,7175.3637104144,7171.51016796777
1101.14210497103,1018.77333818857,982.418676085923,971.022896079496,983.707576353835,1161.83655054892,1278.48215818651,1443.11264543742,1429.81125059445,1524.3656842029,1611.93077970987,4180.1931513664,2625.23259225466,3704.51063388951,2840.16550536355,1683.6942898613,6739.21131409907,6156.97051240714,7400.26827711504,7619.61969745741,8240.36080681276,8357.18181133998,8506.22174916582,8233.94559261799,7531.60399171721,7138.81227108414,7114.33085814397
1101.12741098019,1017.27521918517,980.955891635063,969.767561225519,972.874758712714,1146.81240424031,1251.52754557186,1436.77772483099,1448.64715674816,1647.96878218889,1707.06607844436,4531.41305796808,2958.60936106904,4254.92157631862,3118.82656841511,1521.28234241576,7043.65113157942,6253.2045154559,7456.86962603873,7347.6714253764,8235.15546320528,8342.00257668278,8429.24365956343,8140.94550938315,7519.65926819123,7162.23561670622,7110.75747155612
1100.7888558292,1015.55334079792,979.339586536675,968.537213555822,959.583736396853,1139.41548855566,1242.24481981334,1436.92627899974,1506.81759844208,1805.3900779528,1893.41237802849,4908.0445418868,3406.97169819583,4868.59202655189,3450.52891938035,1336.89379324451,7292.12616538485,6325.83781781563,7501.78657146021,7031.01717614303,8222.76330144043,8320.11577656207,8337.24021123498,8036.83327891908,7505.39249043427,7223.93965043339,7156.15930355943
1100.06697316118,1013.62989266808,977.605017332444,967.392283473878,942.369386389354,1138.5450208609,1257.34858318177,1472.34302231842,1591.90909902273,1954.86762408319,2192.28017550551,5283.48174862334,3936.74479296643,5499.56330190176,3813.78153289689,1136.65692304786,7463.02478995566,6373.19687502413,7536.92832997291,6696.66029568072,8202.43730290276,8291.960630878,8231.75120619147,7927.45321049569,7490.89899815511,7319.03779636809,7245.83657190057
1098.97887189576,1011.54030667766,975.803180424124,966.39809269902,920.97913605536,1167.4822241697,1312.69172072037,1573.9886969863,1723.15129199335,2192.49046172206,2654.99278875762,5642.14991879157,4492.74600801563,6067.04467010972,4176.52802486672,927.886772496831,7558.85065810757,6396.42593637385,7565.81927636427,6389.79737086818,8174.08478820557,8258.14915902675,8118.02802711236,7820.54845656403,7479.17840095725,7426.52603747354,7359.12418910552
1097.57122963888,1009.40247371576,974.00057550809,965.660372424242,899.107415497625,1241.67124855322,1422.58418193523,1790.98779439236,1963.802924006,2561.69809828767,3245.13521850562,5971.13287563773,5080.70912310311,6492.14338297126,4511.5906209133,716.419355643504,7589.56593131858,6398.02039163125,7591.78179608474,6174.31765875049,8138.23680185009,8219.24707044348,8004.46140433213,7726.17394482141,7472.15376732893,7507.37780539222,7478.91919197803
1095.91900459162,1007.27641891413,972.276355209483,965.248978083038,890.079826570133,1368.30053779957,1606.05787200856,2066.98888597323,2336.97514830443,2938.20461293781,3729.0187797018,6241.29313138654,5644.81715836441,6769.41233478152,4800.0762754697,506.443241266769,7568.26622706904,6383.18134544338,7607.9593196793,6087.61407424821,8095.3649419942,8176.10514192546,7894.69554614185,7653.21886905114,7468.06624913293,7547.02397729904,7590.98491855708
1094.03843403241,1005.23923448791,970.668674097367,965.087340940963,893.317852733232,1534.60462192722,1812.39399626037,2519.80384703252,2729.24588847881,3372.0655403105,4092.53629789774,6441.80129020419,6102.87976930438,6939.71539791626,5036.01938507423,298.875287741723,7506.9051746355,6358.89808958678,7608.45049992671,6132.51025151584,8046.75409392994,8129.69959645045,7803.9933273154,7595.346763325,7465.78519309815,7534.0883435879,7685.04977535117
1091.90773113505,1003.31950755807,969.187811659887,965.074527434421,911.583188212128,1638.34706722057,1896.11805132184,2969.9151915609,2969.72211677781,3729.21137783551,4326.89613619392,6560.43014342311,6424.14880511965,7019.28004763881,5219.52583601837,93.4224517350452,7416.03979223247,6325.38233666571,7587.83313202039,6247.88970140894,7994.32285681263,8081.41921247274,7758.96459963502,7551.34034234473,7463.23426966354,7482.93945096136,7759.14647968809
1089.51353000908,1001.572074011,967.841668926895,965.048741513042,947.790240982596,1624.36982603767,1850.70258725522,3053.87839527561,2977.54616179089,3813.00764426014,4365.28178957098,6598.13852438477,6601.9062363026,6977.61896759838,5391.52752901675,-111.64305114044,7299.3524064488,6284.45701366336,7541.72301595017,6406.09174172098,7940.52835395363,8033.32949564361,7780.73866346399,7520.96037540362,7459.35158428248,7421.28664634127,7814.52854983203
1086.85248286009,999.958731030034,966.6397620428,964.915883655797,989.947299928035,1553.05087187088,1765.37788302621,2879.09292028626,2794.72438147021,3628.17973938092,4239.19691409633,6535.05059723541,6628.56549153702,6786.18283622622,5642.55942363982,-310.843507678485,7123.00214467891,6230.95031907942,7466.44971868816,6608.73915155442,7885.3878002774,7988.07132609688,7847.12279271548,7501.6814259881,7453.33527888925,7399.76513663258,7856.30677157534
1083.95582995187,998.456263005776,965.571249493152,964.641112069317,1027.45284580961,1469.86242444859,1691.86952436574,2597.64490267065,2499.96994073211,3279.50677307059,3917.95284000877,6364.37216771435,6517.035038378,6462.80738567452,5855.51438197062,-501.880987798567,6881.31812756409,6160.95906180138,7359.97947970733,6826.71659715452,7829.66913436232,7948.93501223695,7932.0434745316,7495.93848935946,7444.91704138025,7462.82484118551,7889.95632067195
1080.86208260942,997.034414598941,964.646109597499,964.24055512933,1046.58294787102,1399.70653463024,1609.03227425456,2376.42155745374,2247.66904954439,2914.56919341609,3447.07590847441,6092.12660056014,6246.38381926144,6073.4700520637,5961.50210550842,-678.842377124044,6593.8670029029,6071.15147654795,7223.18286447636,7038.6672604687,7774.59458409371,7920.16265490072,8019.84998864057,7505.41903487093,7434.51719780944,7569.06598162208,7929.69333153651
1077.59568917417,995.646114592446,963.88718031281,963.740735917055,1043.58654093083,1341.63905767199,1549.69882533896,2221.8577962626,2015.16670207801,2583.79074179201,2955.84515351481,5728.74280395247,5829.71798214622,5622.02382704743,5935.51831626228,-838.85501101958,6285.69541644101,5959.6932557946,7056.9234150049,7217.34804505494,7722.53382520323,7902.64976557279,8115.95193546687,7525.76118183734,7421.88770996411,7695.40543979518,7967.0233470466
1074.25756982843,994.288687555688,963.318506252149,963.208801309352,1026.22340395606,1298.42040373275,1503.75799883033,2101.15307276097,1804.05262862463,2348.95468360914,2572.09342225152,5306.30818525106,5329.81078065022,5158.30402961529,5782.01742509402,-980.345035983874,5966.04335552409,5826.89972369652,6863.13556091042,7342.73862139502,7671.32427310706,7891.93440138232,8196.64863560706,7555.35846281601,7407.95296491313,7800.33394544279,7993.81513347628
1070.93226540821,992.977870159295,962.942842556718,962.68966380262,1007.94268071592,1273.41889357922,1468.65655791616,2001.42999511174,1675.11124734864,2202.25511611074,2317.61930003147,4864.6939348445,4801.84760173104,4679.59621643698,5515.92775494398,-1101.73859851562,5627.9051299913,5674.08431840213,6645.56709996321,7403.2042167187,7618.89581665116,7884.08879091718,8245.14739718048,7595.75245248558,7394.12763781993,7860.55634170441,8006.72300531761
1067.76469203687,991.75200333909,962.741270476204,962.229353491111,998.337675128185,1272.49516208151,1444.41082476381,1935.18885249981,1641.2084955272,2103.29847640132,2167.35285735707,4449.07301173845,4292.28282751319,4240.63327692373,5175.35972883483,-1202.91624141425,5277.85229426309,5506.15864162044,6408.7920641422,7398.6118059399,7564.01128378489,7875.94189327653,8254.91551403441,7635.5327649436,7383.00467950823,7881.08981801524,7994.56562598426
1064.9083367407,990.681476413317,962.703834711306,961.822074941458,991.567347443793,1265.1413602568,1422.99827143805,1889.13947264557,1677.91543251914,2000.85683919298,2078.26375932592,4065.01121174313,3825.41552749827,3831.93467815072,4795.12153827539,-1283.75850747916,4911.78490259512,5327.51951647309,6157.75502733842,7336.50968357748,7506.58769279446,7865.12471426889,8227.15890372012,7667.05446267913,7375.53613406732,7884.51306980888,7948.80425763786
1062.49159325152,989.851345942856,962.837744323474,961.516797714116,992.237051220212,1251.00294261129,1408.66907249998,1862.60101005724,1738.02108376772,1916.8250637995,2035.22673027031,3732.40961266221,3429.6011796192,3503.96328009647,4411.70270392786,-1344.14593950978,4551.24924520543,5143.17703036337,5897.8483660976,7225.11552018308,7447.44748259341,7849.6996769445,8170.3592455397,7686.39980658071,7368.12955288233,7883.59718315712,7869.39858698516
1060.57377043926,989.28321685376,963.118387297981,961.276577905146,989.825695114971,1235.02242344967,1409.22214971997,1836.38728977757,1740.9920218027,1862.44155090652,2007.05630666663,3455.98154935607,3098.67065090088,3255.63354931727,4049.03550859964,-1383.95908030552,4228.74496836791,4956.77694396594,5635.1962417431,7074.08057513198,7387.77669664365,7828.42961643926,8098.17998700927,7693.5360709081,7358.42460955586,7868.24441510471,7760.8476189606
1059.26433413154,988.997180141122,963.523078732497,961.058091464254,978.908177246542,1215.88743237036,1418.73612019612,1820.62037725705,1696.0551258269,1845.44937359297,1976.67911362498,3238.05463692115,2858.43449175284,3092.92782691675,3727.13469921495,-1403.07847266581,3955.00709404431,4773.06785946851,5377.77547950747,6896.71294827409,7328.49942687539,7800.90115141913,8007.69631039295,7687.87205433271,7345.51003625175,7843.387859482,7629.7501356985
1058.53916115448,988.973701014312,964.029919462844,960.879775316435,965.515895543164,1202.10262181203,1425.17895171455,1805.32567581805,1663.53323386397,1840.33978557352,1950.77429497489,3064.7427002188,2678.38952635094,2982.47041903831,3445.42132298898,-1401.38465939005,3728.76624741209,4595.14928823155,5133.00160317628,6706.88461632316,7271.10368312352,7767.54720604523,7907.39415893136,7671.33382853813,7329.3404826121,7837.14828934228,7490.78365950812
1058.34832927651,989.147014432538,964.611196624801,960.772697168211,954.805316031566,1205.34971147159,1436.48178994599,1790.70858208484,1659.02313751265,1836.59055488526,1945.00518405898,2929.61673955768,2550.7130597481,2910.38884466015,3211.26137828426,-1378.75818327767,3541.1144473436,4425.75504305014,4909.00410807624,6520.78817227949,7217.35080204734,7729.03162657058,7809.28098408091,7647.65746746143,7310.6045344817,7826.14720845958,7366.11046854347
1058.58606571647,989.470963195461,965.174109369917,960.823183512224,939.056699622859,1218.05718710382,1443.12643002438,1766.83269087786,1656.77407670608,1821.74093855614,1939.27904507223,2823.44514177495,2451.84820819239,2851.30262019369,3014.58138356284,-1335.07958712808,3376.05188494055,4265.87982141747,4714.00828346086,6349.32082318886,7168.13185072239,7686.21652050946,7724.73715313551,7622.01130666378,7290.637522431,7801.44255216684,7284.16677218157
1059.161643578,989.947142214076,965.63244212768,961.086806088918,924.697834712682,1238.30421078512,1440.03629562007,1726.79968823962,1631.0270818781,1785.29982039736,1931.59678568699,2733.88662817779,2375.37032360971,2788.81657656779,2851.14773700484,-1270.2294137407,3234.54761563134,4116.56176757348,4555.08980862653,6192.59098140216,7123.99556661733,7640.21262620071,7654.20602378801,7596.99959625354,7270.30454899413,7768.12574174892,7243.10915654395
1060.00893380069,990.583422012863,965.91854042214,961.541696833709,915.457350865969,1247.17042354921,1426.702525398,1668.78532649099,1571.36031980922,1726.71884174376,1904.60332891075,2656.35233082415,2307.24849634772,2714.96802374049,2713.44007711784,-1184.08820591495,3116.89835184097,3978.4917350464,4438.60051416476,6046.95930302905,7084.83508353604,7592.08325270936,7597.49902464688,7574.90011790339,7250.67870123229,7727.87543485114,7240.26473052776
1061.15056886186,991.471346244487,965.998944899295,962.202591041316,919.608966306397,1244.80697492601,1415.02184847429,1654.8222884138,1524.4673039336,1694.4509142147,1876.92281590055,2589.83191464244,2248.79616639023,2643.57325910551,2600.18501352997,-1076.53650645024,3024.89506911604,3853.01144077406,4367.07411994591,5916.5046767141,7050.17486924554,7543.00649096813,7551.45834531346,7558.70382963095,7233.03778249288,7684.18083823398,7270.45370218429
1062.63176922019,992.680081721338,965.848290064512,963.005769274386,931.443940093379,1239.77587729318,1408.83583398446,1667.09736036013,1500.36792230162,1685.25924151989,1857.74017051774,2529.90451122089,2198.89035885309,2569.80760123424,2505.98000929874,-947.454858145998,2949.70221396641,3741.47504948806,4340.1930636201,5809.55830397117,7019.60460119064,7494.19689899917,7514.09153264069,7551.24237782371,7218.90319398721,7638.76535762474,7325.91748276105
1064.40572770979,994.254839438155,965.432298854138,963.895701153385,950.937875672325,1244.74551649115,1397.43094997421,1684.38340992846,1495.4333484803,1680.07168566258,1841.36554022777,2471.93341844883,2155.58936858809,2497.94688773721,2426.26296205596,-796.723803801635,2883.78430240961,3646.65593888357,4355.46806190786,5734.59963669595,6993.14029614523,7447.18631437353,7480.3062019591,7554.43304117707,7209.50486419619,7591.98273039244,7400.21813015686
1066.35270535226,996.09735866155,964.732871933027,964.778709635753,968.340489785675,1245.68337476706,1390.02146258673,1676.18108366378,1493.84055704391,1670.86739951646,1824.68495719994,2411.64354641636,2112.30560377336,2422.6888779695,2355.93664207468,-624.681805749432,2821.53989152294,3571.55288168567,4407.56709126641,5704.49323229474,6971.25195395068,7403.47074913831,7449.42991818098,7570.53285925114,7206.14767295794,7545.62472842323,7486.42272439879
1068.36227782638,998.116038600051,963.74756719616,965.58245306814,979.959954154557,1251.89815476777,1387.15320980264,1664.1075827129,1492.74086012535,1658.08050339682,1801.97106131179,2349.85497225275,2067.73586473079,2344.53023752572,2290.74077236945,-434.141731506052,2761.66533572579,3518.18658644004,4490.66327679558,5727.03829367058,6954.49695360258,7364.73410323569,7420.24915673406,7597.07476890723,7209.91323741538,7508.75935392197,7578.19147572951
1070.32493513892,1000.204879096,962.500918144806,966.270215816757,984.714679698318,1254.52596315837,1381.91333321552,1639.91818786217,1488.27770218546,1639.52424652637,1770.09196756918,2289.45843980789,2022.93509792778,2266.41289298119,2229.27668103917,-227.91644858816,2707.74639288272,3487.38717514021,4600.09506753004,5803.71301381073,6944.06796009715,7333.05824622162,7386.72756726314,7630.39409522897,7221.6798378839,7476.76203700961,7669.06125094882
1072.19139468006,1002.2772347162,961.039073283721,966.825647574158,983.9946357368,1246.98181715888,1374.07606792505,1608.74298707313,1476.68647398229,1619.22948887142,1739.76378099207,2234.78055857806,1985.2107251265,2206.60053210639,2173.46273403757,-11.1467771992125,2669.36932989715,3478.82386796323,4731.26597365357,5932.6473308092,6940.72469997635,7310.9584325887,7351.17337686936,7667.95775272156,7242.49249593152,7455.82661830098,7756.53913716252
1073.88931425616,1004.2336477393,959.429124696409,967.312530982954,982.611748556761,1225.57258002148,1369.12341379418,1589.92890255309,1464.74843549725,1604.11970322181,1719.54109494013,2187.13468023812,1965.41067961207,2182.59225121571,2126.45565248834,213.502300988279,2646.26003449975,3492.20708894362,4880.07235864863,6103.20337839558,6943.11364761921,7299.09249796248,7326.73282383579,7707.34834600601,7272.07746708264,7428.55614493819,7839.1937065295
1075.33195594597,1005.97416744316,957.690002091616,967.701667487159,982.468807873762,1201.35379551609,1354.76971130589,1585.30616311789,1451.19538198838,1583.14850976787,1703.51496748125,2145.07452027983,1951.61127448592,2174.51132803078,2092.24018677006,442.249011046876,2633.3930509839,3527.17337624424,5043.74728876496,6300.17165023959,6950.46363174474,7297.15932900605,7329.10639038789,7747.46853541028,7309.12582558502,7364.7296734721,7915.22866205978
1076.42708802583,1007.4019841735,955.856295237187,967.984605132208,981.301951911392,1186.4652960883,1336.42618153825,1588.25998130855,1440.17056800601,1562.19003573658,1685.58446895374,2109.64920636577,1936.77469421855,2170.02508530639,2071.20726527508,670.719431156717,2624.34658919284,3583.17048215231,5219.10844184874,6510.0630630192,6961.5428333009,7304.80692864017,7356.15798352615,7787.65261761893,7352.11289391677,7238.52409056225,7983.24986452328
1077.09896032237,1008.45767808115,953.968217692521,968.147663219236,974.727516858835,1177.25495380643,1326.32720947682,1577.0919613054,1438.58643106888,1543.4786027411,1675.07774146478,2083.15525151789,1923.2407800133,2168.45268041359,2062.35236851115,895.781572263552,2620.67693832681,3661.25994471396,5405.26648689387,6725.54477248286,6975.24449417985,7321.41667375294,7396.41313427696,7827.25806382737,7399.61370251893,7043.2186260373,8039.99965847355
1077.33337103633,1009.14513253554,952.132954914385,968.223796534176,968.144613302291,1177.45642167718,1324.84712334645,1568.14872697411,1443.7149273741,1532.29043169422,1671.89040159112,2075.67713263765,1914.65248215121,2169.95724985652,2064.92972894156,1115.2600073547,2633.796613402,3762.3217422533,5600.806584312,6940.73795726114,6991.03599228201,7345.52075116347,7447.13874949128,7867.43893353975,7450.46075273684,6799.25885142192,8085.72295119151
1077.1611797847,1009.47097358539,950.422961898966,968.204787694327,963.431399383051,1174.16217611563,1328.34120578695,1563.55288287419,1451.55549935598,1526.98770563484,1668.08458763378,2099.97249334883,1911.08739597088,2177.60431617502,2078.89253305379,1327.11859912686,2680.40342645683,3886.89430992213,5803.94749119268,7146.56376601793,7008.39566045094,7376.23741944731,7509.04249195217,7907.00305411236,7503.63662036144,6564.1138914454,8122.99379400649
1076.62125051063,1009.47179994319,948.923052659399,968.051027369998,957.284599738027,1158.72765338403,1333.57379551095,1546.2072067524,1453.24134958413,1524.46282575299,1663.92203282904,2169.6174296964,1905.75077104316,2199.69182944229,2101.65100975296,1529.14376922283,2778.58899361103,4034.60661901122,6012.39771960973,7342.47877563869,7027.65777844181,7412.76468564444,7590.20351053697,7946.59108072888,7558.15644682208,6412.79864960191,8152.86611616676
1075.81719621181,1009.22249494583,947.645472917637,967.74945517454,951.901163558749,1145.66339512662,1335.41409990323,1530.48062555278,1462.41663892991,1524.74047007491,1677.37512704983,2301.71806678032,1904.54834983146,2242.17231773156,2127.31472973441,1720.07760770119,2942.22808482022,4205.76216125344,6222.10964166855,7530.64367168789,7049.57559077526,7453.98840736623,7689.75899125078,7985.25409375281,7612.79951591195,6345.28354710894,8179.4663755599
1074.77123770625,1008.74731111461,946.582038203447,967.319427006755,950.30981454722,1144.68807623869,1332.43068330015,1522.80797144427,1481.64067913447,1520.04495889042,1685.28557081418,2510.226164984,1907.62967539214,2296.21019514579,2140.27115020632,1898.28353888892,3181.14900833246,4399.20754112029,6427.79237144977,7711.13594665375,7074.90141283522,7499.24918992662,7795.82545258789,8021.46627862354,7666.21752310672,6400.11667807543,8208.06177061129
1073.49172865369,1008.13767993019,945.707055000428,966.815966108032,952.874937762191,1150.03680176424,1326.94812912952,1519.37257878048,1481.7465612264,1508.97011053864,1679.26412688798,2795.34822354694,1905.46157900568,2326.24857566805,2134.81004566178,2061.70393379693,3496.81690104791,4614.62756656564,6626.06353004482,7869.34773583161,7102.33715498479,7548.92952131818,7889.54488191123,8052.91323349768,7717.07036382213,6515.99282600112,8231.41387550795
1071.99440853696,1007.41079448948,945.001441057592,966.273868991496,958.996070969395,1151.6171720519,1315.46119438998,1521.44934821223,1464.56363295171,1489.19629377574,1670.33497009651,3150.98240064057,1913.1413549702,2336.53444118625,2116.10815840756,2208.43500043021,3891.18159586036,4848.75780989509,6814.13756173289,7994.87861610224,7131.37023771993,7602.88315563642,7962.3450054563,8080.74542892569,7764.70845908331,6683.63204154935,8243.26787177477
